ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.478241,0.011932,9.756546,1.98E-4,-4.27E-4,2.75E-4,0.6119,-30.5725,-43.0786,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,127515,2021-06-14 11:14:19:557
-0.430344,0.021515,9.732605,0.005157,-0.003265,3.66E-4,0.6119,-29.129,-41.7999,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,128015,2021-06-14 11:14:20:057
-0.478241,0.021515,9.727814,-1.53E-4,-5.19E-4,-8.85E-4,1.6663,-29.6066,-40.0177,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,128516,2021-06-14 11:14:20:558
-0.449509,0.016724,9.742188,-4.27E-4,-5.19E-4,0.0,0.8743,-28.6468,-40.8218,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,129015,2021-06-14 11:14:21:057
-0.439926,0.021515,9.723038,-8.7E-4,-1.68E-4,2.75E-4,1.1383,-29.1275,-40.1901,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,129515,2021-06-14 11:14:21:557
-0.468658,0.002365,9.737396,-7.6E-5,1.98E-4,5.34E-4,1.1383,-29.6082,-41.6275,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,130015,2021-06-14 11:14:22:057
-0.574005,-0.064682,9.75177,-0.013046,0.005615,8.09E-4,1.4023,-28.8849,-43.222,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,130516,2021-06-14 11:14:22:558
-0.411194,0.021515,9.679932,2.9E-4,3.66E-4,5.34E-4,0.8759,-29.3686,-41.7145,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,131017,2021-06-14 11:14:23:059
-0.430344,-0.002426,9.708664,-5.19E-4,-2.59E-4,3.66E-4,0.8759,-29.3686,-41.2079,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,131516,2021-06-14 11:14:23:558
-0.47345,-0.002426,9.727814,1.98E-4,1.07E-4,6.26E-4,1.4023,-29.8477,-42.5552,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,132016,2021-06-14 11:14:24:058
-0.449509,0.011932,9.708664,-6.1E-4,-3.36E-4,1.83E-4,0.6119,-29.6097,-42.2256,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,132516,2021-06-14 11:14:24:558
-0.454285,0.007156,9.699097,-7.6E-5,8.09E-4,1.83E-4,0.8759,-30.3314,-42.0593,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,133015,2021-06-14 11:14:25:057
-0.459076,-0.002426,9.694305,-3.36E-4,9.92E-4,9.2E-5,1.1398,-30.3299,-42.0135,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,133516,2021-06-14 11:14:25:558
-0.444717,-0.002426,9.703873,1.5E-5,-7.6E-5,0.0,1.1398,-30.8121,-41.9342,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,134015,2021-06-14 11:14:26:057
-0.483017,-0.002426,9.723038,-6.87E-4,1.98E-4,5.34E-4,1.4023,-29.3671,-42.128,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,134516,2021-06-14 11:14:26:558
-0.444717,0.021515,9.718246,1.98E-4,6.41E-4,3.66E-4,0.3479,-29.6112,-41.7664,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,135015,2021-06-14 11:14:27:057
-0.444717,0.002365,9.723038,1.5E-5,0.001434,-9.2E-5,1.1398,-30.8121,-42.4393,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,135516,2021-06-14 11:14:27:558
-0.444717,0.002365,9.723038,-1.68E-4,1.07E-4,0.0,0.6119,-30.5725,-43.0786,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,136015,2021-06-14 11:14:28:057
-0.415985,-0.012009,9.727814,-5.19E-4,2.9E-4,5.34E-4,0.8759,-30.8121,-43.4982,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,136516,2021-06-14 11:14:28:558
-0.444717,0.007156,9.727814,-7.78E-4,2.75E-4,3.66E-4,0.6119,-31.0532,-44.0109,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,137016,2021-06-14 11:14:29:058
-0.439926,-0.002426,9.737396,-2.44E-4,4.58E-4,2.75E-4,0.6119,-30.0903,-42.6529,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,137515,2021-06-14 11:14:29:557
-0.454285,0.021515,9.713455,-0.001221,5.49E-4,-1.68E-4,0.8759,-29.6097,-42.6865,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,138016,2021-06-14 11:14:30:058
-0.459076,-0.021576,9.727814,-1.68E-4,9.0E-4,9.2E-5,0.8759,-30.0903,-42.1005,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,138515,2021-06-14 11:14:30:557
-0.430344,-0.002426,9.718246,-7.78E-4,3.66E-4,7.17E-4,1.1398,-30.3299,-43.0267,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,139015,2021-06-14 11:14:31:057
-0.435135,0.002365,9.732605,-2.44E-4,-2.44E-4,4.43E-4,1.1398,-30.8121,-42.4393,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,139515,2021-06-14 11:14:31:557
-0.478241,0.007156,9.723038,-3.36E-4,4.58E-4,-1.68E-4,1.4023,-30.3299,-42.4744,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,140016,2021-06-14 11:14:32:058
-0.602737,-0.126923,9.761337,-7.02E-4,0.001266,-3.51E-4,1.9302,-30.0873,-41.4108,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,140515,2021-06-14 11:14:32:557
-0.593155,-0.03595,9.761337,1.07E-4,5.49E-4,0.001511,1.4023,-30.3299,-42.4744,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,141016,2021-06-14 11:14:33:058
-0.31543,0.093338,9.756546,-8.7E-4,0.001434,-1.68E-4,1.6663,-30.8105,-40.8295,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,141516,2021-06-14 11:14:33:558
-0.253174,0.112488,9.651199,-1.68E-4,9.0E-4,0.001694,1.4023,-30.0888,-40.9958,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,142016,2021-06-14 11:14:34:058
-0.415985,0.007156,9.713455,1.98E-4,9.92E-4,-4.43E-4,0.6119,-28.8879,-42.8528,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,142515,2021-06-14 11:14:34:557
-0.411194,0.055038,9.708664,-3.36E-4,-1.53E-4,9.77E-4,1.9302,-30.0873,-40.3976,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 26,143016,2021-06-14 11:14:35:058
-0.392044,0.011932,9.723038,1.07E-4,1.98E-4,9.2E-5,1.4023,-28.8849,-40.6906,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 26,143515,2021-06-14 11:14:35:557
-0.468658,-0.007217,9.732605,-7.6E-5,-7.6E-5,-3.51E-4,1.6663,-30.3284,-40.4037,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,144015,2021-06-14 11:14:36:057
-0.430344,0.026306,9.718246,-1.53E-4,6.41E-4,4.43E-4,1.4023,-29.8477,-42.0486,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,144516,2021-06-14 11:14:36:558
-0.430344,-0.012009,9.718246,-0.001495,2.75E-4,7.17E-4,1.6663,-29.8477,-42.0029,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,145016,2021-06-14 11:14:37:058
-0.435135,-0.012009,9.723038,-3.36E-4,1.07E-4,-9.2E-5,1.6663,-29.6066,-46.5988,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,145515,2021-06-14 11:14:37:557
-0.449509,-0.007217,9.718246,-0.001846,-1.68E-4,9.2E-5,0.8759,-30.3314,-43.0725,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,146015,2021-06-14 11:14:38:057
-0.435135,0.007156,9.727814,1.07E-4,8.09E-4,0.001068,0.8759,-30.3314,-44.0857,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,146516,2021-06-14 11:14:38:558
-0.449509,0.002365,9.737396,-0.001404,3.66E-4,5.34E-4,0.8759,-29.3686,-42.7261,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,147016,2021-06-14 11:14:39:058
-0.439926,-0.002426,9.732605,-0.001312,-1.68E-4,-2.59E-4,1.4023,-30.8105,-42.9001,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,147515,2021-06-14 11:14:39:557
-0.449509,-0.026367,9.703873,-9.61E-4,1.5E-5,-1.68E-4,1.6663,-30.5695,-41.3757,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,148015,2021-06-14 11:14:40:057
-0.444717,0.045456,9.703873,1.07E-4,4.58E-4,0.0,0.8759,-29.6097,-43.1931,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,148515,2021-06-14 11:14:40:557
-0.454285,0.002365,9.713455,-0.001312,1.07E-4,0.00116,1.1398,-30.3299,-43.0267,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,149015,2021-06-14 11:14:41:057
-0.401627,0.031097,9.679932,1.5E-5,-6.1E-4,0.001251,1.1398,-31.0516,-43.4128,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,149515,2021-06-14 11:14:41:557
-0.559631,0.131653,9.766129,-7.02E-4,-5.95E-4,-3.51E-4,1.4038,-31.0516,-44.3787,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,150015,2021-06-14 11:14:42:057
-0.339371,0.011932,9.689514,2.44E-4,2.29E-4,-7.17E-4,1.6663,-29.6066,-44.0674,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,150515,2021-06-14 11:14:42:557
-0.411194,-0.002426,9.732605,-1.5E-5,-2.14E-4,-3.66E-4,1.4023,-29.126,-43.6874,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,151015,2021-06-14 11:14:43:057
-0.444717,-0.0168,9.737396,6.1E-4,4.6E-5,2.59E-4,1.1398,-30.571,-41.9739,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,151515,2021-06-14 11:14:43:557
-0.478241,0.016724,9.723038,6.87E-4,0.001038,-6.26E-4,1.1398,-30.8121,-42.4393,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,152016,2021-06-14 11:14:44:058
-0.425568,-0.021576,9.727814,-1.07E-4,-2.14E-4,9.2E-5,1.1398,-30.3299,-42.5201,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,152516,2021-06-14 11:14:44:558
-0.463867,-0.074249,9.723038,0.001221,-2.14E-4,-8.85E-4,1.4023,-30.571,-41.9281,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,153015,2021-06-14 11:14:45:057
-0.425568,0.002365,9.699097,-3.66E-4,-7.48E-4,-0.001251,1.4023,-29.3671,-42.6346,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,153516,2021-06-14 11:14:45:558
-0.439926,-0.0168,9.703873,-8.24E-4,4.6E-5,-9.2E-5,1.1383,-29.1275,-41.7084,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,154016,2021-06-14 11:14:46:058
-0.415985,0.016724,9.742188,-6.41E-4,-1.22E-4,9.77E-4,1.4023,-29.8477,-41.0355,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,154515,2021-06-14 11:14:46:557
-0.439926,-0.059891,9.718246,2.44E-4,6.71E-4,0.002747,0.6119,-29.3686,-41.2537,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,155016,2021-06-14 11:14:47:058
-0.415985,0.040665,9.718246,6.87E-4,-3.97E-4,-0.00267,1.1383,-29.3671,-42.1753,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,155516,2021-06-14 11:14:47:558
-0.439926,0.002365,9.689514,7.6E-5,-3.97E-4,6.26E-4,1.9302,-29.1244,-42.5827,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,156015,2021-06-14 11:14:48:057
-0.363312,-0.045517,9.679932,-1.07E-4,9.46E-4,0.00116,1.6663,-30.0888,-41.4566,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,156516,2021-06-14 11:14:48:558
-0.688919,-0.026367,9.766129,-7.32E-4,2.29E-4,0.004257,1.1398,-30.571,-41.4673,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,157015,2021-06-14 11:14:49:057
-0.363312,0.055038,9.732605,-1.98E-4,0.002182,-9.2E-5,0.8759,-30.0903,-42.6056,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,157516,2021-06-14 11:14:49:558
-0.396835,-0.050308,9.694305,0.001312,-4.88E-4,-0.002136,1.6663,-29.8477,-42.0029,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,158015,2021-06-14 11:14:50:057
-0.497391,-0.026367,9.718246,-5.49E-4,4.12E-4,9.77E-4,1.1398,-30.571,-41.4673,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,158517,2021-06-14 11:14:50:559
-0.35852,0.026306,9.689514,-4.58E-4,9.46E-4,0.002579,0.8759,-29.3686,-42.2211,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,159015,2021-06-14 11:14:51:057
-0.459076,0.031097,9.77092,-4.58E-4,-0.001282,0.001068,0.8759,-29.8492,-42.1402,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,159516,2021-06-14 11:14:51:558
-0.29628,0.078979,9.699097,0.001755,8.54E-4,-0.00293,0.8759,-30.571,-41.5131,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,160016,2021-06-14 11:14:52:058
-0.449509,-0.012009,9.703873,6.87E-4,4.88E-4,0.002304,1.1383,-29.6082,-46.6904,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,160515,2021-06-14 11:14:52:557
-0.435135,-0.012009,9.732605,-1.07E-4,-0.001282,-0.001511,0.8759,-31.2942,-42.4057,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,161016,2021-06-14 11:14:53:058
-0.415985,0.026306,9.703873,-1.07E-4,2.29E-4,5.34E-4,0.8759,-30.0903,-44.632,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,161516,2021-06-14 11:14:53:558
-0.449509,0.045456,9.708664,0.001038,4.88E-4,3.51E-4,0.8759,-31.2942,-42.9123,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,162016,2021-06-14 11:14:54:058
-0.425568,-0.0168,9.737396,-3.66E-4,-3.97E-4,7.93E-4,1.1398,-30.8121,-41.9342,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,162515,2021-06-14 11:14:54:557
-0.396835,0.011932,9.723038,-2.75E-4,-3.05E-4,9.2E-5,1.1398,-30.0903,-42.0547,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,163016,2021-06-14 11:14:55:058
-0.420776,0.011932,9.699097,1.68E-4,4.88E-4,-1.83E-4,1.6663,-29.8477,-43.0145,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,163516,2021-06-14 11:14:55:558
-0.463867,-0.031158,9.703873,4.27E-4,-4.6E-5,2.59E-4,0.8759,-30.3314,-44.0857,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,164015,2021-06-14 11:14:56:057
-0.430344,-0.031158,9.718246,3.36E-4,0.001389,0.00116,1.6663,-30.5695,-43.4006,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,164515,2021-06-14 11:14:56:557
-0.430344,-0.021576,9.703873,-3.81E-4,-9.31E-4,-9.0E-4,1.1383,-29.8492,-43.1076,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,165015,2021-06-14 11:14:57:057
-0.444717,0.035873,9.703873,-1.98E-4,-1.22E-4,-0.001862,0.8759,-29.3686,-43.2327,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,165515,2021-06-14 11:14:57:557
-0.35852,-0.012009,9.684723,0.001404,-0.002426,-0.00267,0.3479,-29.129,-46.4035,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,166016,2021-06-14 11:14:58:058
-0.463867,0.045456,9.694305,-7.93E-4,1.53E-4,6.1E-4,0.8759,-30.0903,-43.1122,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,166515,2021-06-14 11:14:58:557
-0.401627,-0.002426,9.708664,0.001785,5.19E-4,0.002472,1.1383,-29.8492,-43.1076,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,167016,2021-06-14 11:14:59:058
-0.401627,0.045456,9.723038,1.5E-5,-0.001343,-0.002319,1.4023,-27.6825,-43.4219,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,167515,2021-06-14 11:14:59:557
-0.483017,0.011932,9.723038,0.001785,3.36E-4,-0.001083,0.6119,-29.129,-45.3445,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,168015,2021-06-14 11:15:00:057
-0.396835,-0.059891,9.727814,8.09E-4,-1.98E-4,-4.58E-4,1.4023,-28.6453,-42.7551,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,168515,2021-06-14 11:15:00:557
-0.420776,0.002365,9.699097,1.83E-4,-9.92E-4,-1.07E-4,2.7222,-30.5664,-41.1926,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,169016,2021-06-14 11:15:01:058
-0.420776,0.011932,9.708664,-7.6E-5,-1.07E-4,-2.9E-4,1.9302,-29.8462,-41.9571,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,169515,2021-06-14 11:15:01:557
-0.459076,0.007156,9.727814,-7.93E-4,-7.32E-4,-0.001358,2.4582,-29.8447,-41.8655,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,170017,2021-06-14 11:15:02:059
-0.415985,-0.0168,9.723038,-0.002213,-1.07E-4,4.27E-4,1.4023,-29.8477,-45.5917,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,170515,2021-06-14 11:15:02:557
-0.439926,-0.012009,9.761337,-2.59E-4,0.001312,6.1E-4,2.1942,-29.364,-42.4973,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,171015,2021-06-14 11:15:03:057
-0.47345,0.007156,9.756546,4.43E-4,-1.5E-5,-9.92E-4,2.1942,-30.5679,-41.7908,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,171515,2021-06-14 11:15:03:557
-0.454285,0.002365,9.737396,-0.001862,4.27E-4,-0.001266,1.6663,-30.0888,-41.9617,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,172015,2021-06-14 11:15:04:057
-0.439926,0.011932,9.732605,-8.85E-4,-2.9E-4,-1.07E-4,2.7222,-30.5664,-42.2043,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,172516,2021-06-14 11:15:04:558
-0.47345,0.021515,9.766129,7.17E-4,1.53E-4,6.1E-4,1.9302,-30.3284,-42.3828,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,173016,2021-06-14 11:15:05:058
-0.468658,0.002365,9.75177,0.002762,6.1E-5,-1.98E-4,1.9302,-30.809,-42.3019,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,173515,2021-06-14 11:15:05:557
-0.459076,0.007156,9.699097,-0.001328,6.1E-5,-1.07E-4,1.4023,-30.8105,-42.3935,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,174016,2021-06-14 11:15:06:058
-0.459076,-0.002426,9.723038,0.001511,-1.5E-5,-1.5E-5,1.6663,-30.8105,-42.8543,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 26,174516,2021-06-14 11:15:06:558
-0.459076,-0.002426,9.727814,8.09E-4,-5.49E-4,7.6E-5,1.4038,-31.0516,-43.367,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,175015,2021-06-14 11:15:07:057
-0.449509,-0.012009,9.723038,8.09E-4,-3.81E-4,-1.5E-5,1.9302,-30.5695,-44.8746,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,175515,2021-06-14 11:15:07:557
-0.444717,0.002365,9.737396,2.75E-4,1.53E-4,-1.98E-4,1.9302,-31.0501,-41.2491,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,176015,2021-06-14 11:15:08:057
-0.425568,0.021515,9.75177,3.66E-4,-2.9E-4,-1.98E-4,2.4582,-31.0486,-41.1575,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,176515,2021-06-14 11:15:08:557
-0.444717,0.016724,9.742188,-0.001053,6.1E-5,-1.98E-4,1.9302,-30.0873,-40.9042,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,177015,2021-06-14 11:15:09:057
-0.483017,0.021515,9.737396,-0.001053,1.68E-4,-1.5E-5,1.9302,-29.6066,-44.0216,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,177515,2021-06-14 11:15:09:557
-0.439926,0.031097,9.756546,-6.1E-4,-0.001175,9.61E-4,2.7222,-30.3253,-42.2455,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,178015,2021-06-14 11:15:10:057
-0.454285,0.016724,9.746979,-8.85E-4,-1.98E-4,-0.001083,2.4582,-30.5679,-40.7318,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,178515,2021-06-14 11:15:10:557
-0.492599,0.016724,9.756546,0.001251,4.27E-4,-1.98E-4,2.4582,-30.0858,-40.3061,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,179016,2021-06-14 11:15:11:058
-0.430344,0.045456,9.756546,0.001343,3.36E-4,-2.9E-4,2.9861,-30.0842,-41.2262,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,179516,2021-06-14 11:15:11:558
-0.47345,0.002365,9.737396,0.00116,-7.32E-4,2.44E-4,2.7222,-31.2881,-38.5406,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,180016,2021-06-14 11:15:12:058
-0.468658,-0.002426,9.766129,-2.59E-4,-3.81E-4,7.6E-5,2.7222,-30.5664,-37.648,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,180516,2021-06-14 11:15:12:558
-0.444717,0.021515,9.756546,0.0,-1.07E-4,-0.001358,3.2501,-30.3238,-38.6093,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,181015,2021-06-14 11:15:13:057
-0.483017,0.021515,9.756546,6.26E-4,-1.98E-4,-2.9E-4,2.7222,-29.3625,-40.8874,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,181516,2021-06-14 11:15:13:558
-0.468658,0.021515,9.756546,6.26E-4,-1.07E-4,-1.98E-4,2.7222,-29.3625,-40.3809,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,182016,2021-06-14 11:15:14:058
-0.454285,0.011932,9.761337,0.001785,-2.9E-4,-2.9E-4,2.7222,-29.8447,-39.7934,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,182515,2021-06-14 11:15:14:557
-0.444717,0.011932,9.756546,-1.68E-4,-2.9E-4,-8.24E-4,2.4582,-30.0858,-41.3177,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,183016,2021-06-14 11:15:15:058
-0.478241,0.031097,9.761337,4.43E-4,-2.9E-4,-1.5E-5,2.7222,-31.0486,-39.5935,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,183516,2021-06-14 11:15:15:558
-0.483017,0.016724,9.746979,-0.002121,2.44E-4,-1.98E-4,2.9861,-30.806,-39.5874,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,184015,2021-06-14 11:15:16:057
-0.468658,0.011932,9.713455,0.001068,-1.5E-5,-6.41E-4,2.7222,-30.3253,-40.7257,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,184515,2021-06-14 11:15:16:557
-0.449509,0.021515,9.742188,0.001068,5.19E-4,-5.49E-4,2.4582,-30.0858,-40.8127,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,185015,2021-06-14 11:15:17:057
-0.449509,0.026306,9.75177,5.34E-4,6.87E-4,-0.001083,1.9302,-30.5695,-41.8365,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,185516,2021-06-14 11:15:17:558
-0.478241,0.016724,9.732605,5.34E-4,4.27E-4,-1.98E-4,2.7222,-30.0858,-40.2603,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,186016,2021-06-14 11:15:18:058
-0.459076,0.026306,9.75177,8.85E-4,-1.98E-4,-5.49E-4,2.7222,-31.2881,-40.0589,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,186516,2021-06-14 11:15:18:558
-0.449509,0.021515,9.77092,5.49E-4,6.1E-5,-0.001083,2.7222,-31.2881,-41.0721,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,187016,2021-06-14 11:15:19:058
-0.47345,0.031097,9.756546,0.00116,-1.98E-4,-8.24E-4,2.1942,-31.5308,-40.6174,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,187515,2021-06-14 11:15:19:557
-0.478241,0.016724,9.77092,6.26E-4,-1.07E-4,-1.5E-5,1.9302,-31.7718,-40.6219,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,188015,2021-06-14 11:15:20:057
-0.459076,0.021515,9.746979,0.0,-1.07E-4,5.19E-4,2.1942,-31.7718,-41.5894,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,188516,2021-06-14 11:15:20:558
-0.478241,0.016724,9.718246,2.75E-4,-1.5E-5,7.6E-5,2.4582,-31.2897,-42.1295,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,189016,2021-06-14 11:15:21:058
-0.463867,0.011932,9.727814,6.26E-4,1.53E-4,7.6E-5,1.9302,-30.809,-39.7705,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,189516,2021-06-14 11:15:21:558
-0.468658,0.016724,9.761337,-4.43E-4,-9.92E-4,-6.41E-4,2.4582,-29.8447,-39.8392,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,190016,2021-06-14 11:15:22:058
-0.47345,0.007156,9.756546,-4.27E-4,-4.58E-4,-7.32E-4,2.9861,-30.5664,-40.6403,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,190516,2021-06-14 11:15:22:558
-0.468658,0.035873,9.737396,-3.51E-4,-9.92E-4,-2.9E-4,1.9302,-30.809,-39.7705,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,191016,2021-06-14 11:15:23:058
