time,lat,long
14/06/2021 12:05:21,26.8811543,88.8041141
14/06/2021 12:05:21,26.8811545,88.8041119
14/06/2021 12:05:22,26.8811546,88.8041114
14/06/2021 12:05:22,26.8811554,88.8041104
14/06/2021 12:05:23,26.8811554,88.8041104
14/06/2021 12:05:23,26.8811579,88.8041098
14/06/2021 12:05:24,26.8811602,88.8041113
14/06/2021 12:05:24,26.8811625,88.8041132
14/06/2021 12:05:25,26.8811625,88.8041132
14/06/2021 12:05:25,26.8811646,88.8041156
14/06/2021 12:05:26,26.8811646,88.8041156
14/06/2021 12:05:26,26.8811644,88.8041186
14/06/2021 12:05:27,26.8811644,88.8041186
14/06/2021 12:05:27,26.8811627,88.8041224
14/06/2021 12:05:28,26.8811619,88.804124
14/06/2021 12:05:28,26.8811612,88.8041255
14/06/2021 12:05:29,26.8811612,88.8041255
14/06/2021 12:05:29,26.8811601,88.8041273
14/06/2021 12:05:30,26.8811593,88.8041291
14/06/2021 12:05:30,26.881159,88.8041308
14/06/2021 12:05:31,26.881159,88.8041308
14/06/2021 12:05:31,26.8811597,88.8041342
14/06/2021 12:05:32,26.8811597,88.8041342
14/06/2021 12:05:32,26.881161,88.8041353
14/06/2021 12:05:33,26.8811634,88.804136
14/06/2021 12:05:33,26.8811652,88.8041362
14/06/2021 12:05:34,26.8811652,88.8041362
14/06/2021 12:05:34,26.881168,88.8041355
14/06/2021 12:05:35,26.881168,88.8041355
14/06/2021 12:05:35,26.8811728,88.8041334
14/06/2021 12:05:36,26.8811728,88.8041334
14/06/2021 12:05:36,26.8811746,88.8041325
14/06/2021 12:05:37,26.8811761,88.8041316
14/06/2021 12:05:37,26.8811781,88.8041307
14/06/2021 12:05:38,26.8811781,88.8041307
14/06/2021 12:05:38,26.8811812,88.8041293
14/06/2021 12:05:39,26.8811812,88.8041293
14/06/2021 12:05:39,26.8811841,88.8041276
14/06/2021 12:05:40,26.8811841,88.8041276
14/06/2021 12:05:40,26.8811859,88.8041268
14/06/2021 12:05:41,26.8811867,88.8041267
14/06/2021 12:05:41,26.8811882,88.8041267
14/06/2021 12:05:42,26.8811882,88.8041267
14/06/2021 12:05:42,26.881191,88.8041277
14/06/2021 12:05:43,26.881191,88.8041277
14/06/2021 12:05:43,26.8811921,88.8041284
14/06/2021 12:05:44,26.8811921,88.8041284
14/06/2021 12:05:44,26.8811942,88.8041296
14/06/2021 12:05:45,26.8811942,88.8041296
14/06/2021 12:05:45,26.8811959,88.8041306
14/06/2021 12:05:46,26.8811959,88.8041306
14/06/2021 12:05:46,26.8811954,88.80413
14/06/2021 12:05:47,26.8811954,88.80413
14/06/2021 12:05:47,26.8811953,88.8041295
14/06/2021 12:05:48,26.8811952,88.8041294
14/06/2021 12:05:48,26.8811958,88.8041295
14/06/2021 12:05:49,26.8811958,88.8041295
14/06/2021 12:05:49,26.881197,88.8041294
14/06/2021 12:05:50,26.881197,88.8041294
14/06/2021 12:05:50,26.8811977,88.8041283
14/06/2021 12:05:51,26.8811977,88.8041283
14/06/2021 12:05:51,26.8811978,88.8041265
14/06/2021 12:05:52,26.8811969,88.8041244
14/06/2021 12:05:52,26.8811953,88.8041229
14/06/2021 12:05:53,26.8811953,88.8041229
14/06/2021 12:05:53,26.8811913,88.8041222
14/06/2021 12:05:54,26.8811913,88.8041222
14/06/2021 12:05:54,26.8811849,88.8041217
14/06/2021 12:05:55,26.8811849,88.8041217
14/06/2021 12:05:55,26.881183,88.8041205
14/06/2021 12:05:56,26.8811816,88.8041185
14/06/2021 12:05:56,26.881182,88.8041166
14/06/2021 12:05:57,26.881182,88.8041166
14/06/2021 12:05:57,26.8811832,88.804113
14/06/2021 12:05:58,26.8811843,88.8041093
14/06/2021 12:05:58,26.8811843,88.8041093
14/06/2021 12:05:59,26.8811853,88.804105
14/06/2021 12:05:59,26.8811856,88.8041019
14/06/2021 12:06:00,26.8811856,88.8041019
14/06/2021 12:06:00,26.8811861,88.804096
14/06/2021 12:06:01,26.8811864,88.8040916
14/06/2021 12:06:01,26.8811863,88.8040887
14/06/2021 12:06:02,26.8811863,88.8040887
14/06/2021 12:06:02,26.8811866,88.8040845
14/06/2021 12:06:03,26.8811866,88.8040845
14/06/2021 12:06:03,26.8811866,88.8040804
14/06/2021 12:06:04,26.8811861,88.8040767
14/06/2021 12:06:04,26.8811855,88.8040742
14/06/2021 12:06:05,26.8811855,88.8040742
14/06/2021 12:06:05,26.8811828,88.8040744
14/06/2021 12:06:06,26.8811828,88.8040744
14/06/2021 12:06:06,26.8811795,88.8040769
14/06/2021 12:06:07,26.8811795,88.8040769
14/06/2021 12:06:07,26.8811761,88.8040833
14/06/2021 12:06:08,26.8811761,88.8040833
14/06/2021 12:06:08,26.8811737,88.8040938
14/06/2021 12:06:09,26.8811727,88.8040989
14/06/2021 12:06:09,26.8811716,88.8041043
14/06/2021 12:06:10,26.8811716,88.8041043
14/06/2021 12:06:10,26.88117,88.8041117
14/06/2021 12:06:11,26.8811693,88.8041151
14/06/2021 12:06:11,26.8811688,88.8041188
14/06/2021 12:06:12,26.8811688,88.8041188
14/06/2021 12:06:12,26.8811684,88.8041251
14/06/2021 12:06:13,26.8811684,88.8041251
14/06/2021 12:06:13,26.8811682,88.8041304
14/06/2021 12:06:14,26.8811682,88.8041304
14/06/2021 12:06:14,26.8811676,88.8041345
14/06/2021 12:06:15,26.8811676,88.8041345
14/06/2021 12:06:15,26.8811655,88.8041378
14/06/2021 12:06:16,26.8811655,88.8041378
14/06/2021 12:06:16,26.8811629,88.8041361
14/06/2021 12:06:17,26.8811629,88.8041361
14/06/2021 12:06:17,26.8811609,88.8041335
14/06/2021 12:06:18,26.8811609,88.8041335
14/06/2021 12:06:18,26.8811585,88.8041303
14/06/2021 12:06:19,26.8811585,88.8041303
14/06/2021 12:06:19,26.8811566,88.8041279
14/06/2021 12:06:20,26.8811551,88.8041262
14/06/2021 12:06:20,26.8811547,88.8041258
14/06/2021 12:06:21,26.8811547,88.8041258
14/06/2021 12:06:21,26.8811535,88.8041253
14/06/2021 12:06:22,26.8811535,88.8041253
14/06/2021 12:06:22,26.8811521,88.8041251
14/06/2021 12:06:23,26.8811519,88.8041254
14/06/2021 12:06:23,26.881152,88.8041263
14/06/2021 12:06:24,26.881152,88.8041263
14/06/2021 12:06:24,26.881153,88.8041279
14/06/2021 12:06:25,26.881153,88.8041279
14/06/2021 12:06:25,26.8811566,88.8041304
14/06/2021 12:06:26,26.8811566,88.8041304
14/06/2021 12:06:26,26.8811594,88.8041317
14/06/2021 12:06:27,26.8811594,88.8041317
14/06/2021 12:06:27,26.8811629,88.8041322
14/06/2021 12:06:28,26.8811629,88.8041322
14/06/2021 12:06:28,26.8811665,88.804131
14/06/2021 12:06:29,26.8811665,88.804131
14/06/2021 12:06:29,26.8811705,88.8041294
14/06/2021 12:06:30,26.8811705,88.8041294
14/06/2021 12:06:30,26.8811746,88.8041278
14/06/2021 12:06:31,26.8811746,88.8041278
14/06/2021 12:06:31,26.8811771,88.804127
14/06/2021 12:06:32,26.8811788,88.8041269
14/06/2021 12:06:32,26.8811802,88.8041272
14/06/2021 12:06:33,26.8811802,88.8041272
14/06/2021 12:06:33,26.8811817,88.8041275
14/06/2021 12:06:34,26.8811817,88.8041275
14/06/2021 12:06:34,26.8811827,88.8041276
14/06/2021 12:06:35,26.8811827,88.8041276
14/06/2021 12:06:35,26.8811839,88.8041276
14/06/2021 12:06:36,26.8811839,88.8041276
14/06/2021 12:06:36,26.8811848,88.8041277
14/06/2021 12:06:37,26.8811848,88.8041277
14/06/2021 12:06:37,26.8811851,88.8041274
14/06/2021 12:06:38,26.8811851,88.8041274
14/06/2021 12:06:38,26.8811853,88.8041272
14/06/2021 12:06:39,26.8811853,88.8041272
14/06/2021 12:06:39,26.8811861,88.8041267
14/06/2021 12:06:40,26.8811861,88.8041267
14/06/2021 12:06:40,26.881186,88.804126
14/06/2021 12:06:41,26.881186,88.804126
14/06/2021 12:06:41,26.8811861,88.8041255
14/06/2021 12:06:42,26.8811861,88.8041255
14/06/2021 12:06:42,26.8811861,88.8041251
14/06/2021 12:06:43,26.8811861,88.8041251
14/06/2021 12:06:43,26.8811863,88.8041248
14/06/2021 12:06:44,26.8811863,88.8041248
14/06/2021 12:06:44,26.8811868,88.8041245
14/06/2021 12:06:45,26.8811868,88.8041245
14/06/2021 12:06:45,26.8811873,88.804124
14/06/2021 12:06:46,26.8811873,88.804124
14/06/2021 12:06:46,26.881188,88.8041231
14/06/2021 12:06:47,26.8811883,88.8041228
14/06/2021 12:06:47,26.881189,88.8041223
14/06/2021 12:06:48,26.881189,88.8041223
14/06/2021 12:06:48,26.8811898,88.8041219
14/06/2021 12:06:49,26.8811898,88.8041219
14/06/2021 12:06:49,26.8811903,88.8041217
14/06/2021 12:06:50,26.8811903,88.8041217
14/06/2021 12:06:50,26.8811907,88.8041216
14/06/2021 12:06:51,26.8811907,88.8041216
14/06/2021 12:06:51,26.881191,88.8041215
14/06/2021 12:06:52,26.881191,88.8041215
14/06/2021 12:06:52,26.8811909,88.8041216
14/06/2021 12:06:53,26.8811909,88.8041216
14/06/2021 12:06:53,26.8811909,88.8041217
14/06/2021 12:06:54,26.8811909,88.8041217
14/06/2021 12:06:54,26.8811909,88.8041218
14/06/2021 12:06:55,26.8811909,88.8041218
14/06/2021 12:06:55,26.8811891,88.8041223
14/06/2021 12:06:56,26.8811899,88.8041218
14/06/2021 12:06:56,26.8811899,88.8041218
14/06/2021 12:06:57,26.8811899,88.8041218
14/06/2021 12:06:57,26.8811911,88.8041213
14/06/2021 12:06:58,26.8811911,88.8041213
14/06/2021 12:06:58,26.8811922,88.8041209
14/06/2021 12:06:59,26.8811922,88.8041209
14/06/2021 12:06:59,26.8811924,88.8041208
14/06/2021 12:07:00,26.8811924,88.8041208
14/06/2021 12:07:00,26.8811928,88.8041207
14/06/2021 12:07:01,26.8811928,88.8041207
14/06/2021 12:07:01,26.881193,88.8041205
14/06/2021 12:07:02,26.881193,88.8041205
14/06/2021 12:07:02,26.8811933,88.8041206
14/06/2021 12:07:03,26.8811933,88.8041206
14/06/2021 12:07:03,26.8811932,88.8041207
14/06/2021 12:07:04,26.8811931,88.8041205
14/06/2021 12:07:04,26.8811931,88.8041205
14/06/2021 12:07:05,26.881193,88.8041202
14/06/2021 12:07:05,26.8811933,88.8041199
