ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.178116,4.398117,8.841965,-0.08464,-0.623505,-0.692596,-12.7335,15.6235,-51.9791,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,310012,2021-06-14 12:05:46:514
0.096375,2.856247,8.176377,-0.078171,0.10939,0.128372,-16.4276,15.3717,-50.5554,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,310513,2021-06-14 12:05:47:015
-0.53569,4.13475,10.85788,-0.231033,0.209259,0.378082,-8.2489,18.7637,-50.708,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,311013,2021-06-14 12:05:47:515
-0.688919,4.46994,8.013565,0.091125,-0.106598,0.696243,0.4578,18.7881,-53.244,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,311512,2021-06-14 12:05:48:014
-0.229233,3.392548,8.353546,0.68573,-0.100647,-0.080338,-4.8187,19.7372,-52.298,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,312013,2021-06-14 12:05:48:515
-0.741592,3.713379,8.434952,0.268753,0.505142,1.380768,9.1629,24.5895,-46.6187,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,312513,2021-06-14 12:05:49:015
-1.450287,2.35347,12.102875,-0.442047,-0.004684,0.991318,31.3263,10.9314,-42.4988,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,313013,2021-06-14 12:05:49:515
-1.775894,2.2146,7.438965,0.455093,-0.02829,0.663574,37.6602,-1.5656,-39.3097,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,313513,2021-06-14 12:05:50:015
-0.238815,1.606476,12.979141,0.254028,0.376419,1.667236,30.2765,-19.6365,-42.1371,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,314013,2021-06-14 12:05:50:515
-3.298599,3.186646,7.156449,0.073105,0.816544,1.022919,15.5045,-37.4878,-25.5341,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,314513,2021-06-14 12:05:51:015
-1.957855,4.455582,9.186737,0.168625,-0.27623,0.408081,0.2014,-37.7701,-32.7118,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,315012,2021-06-14 12:05:51:514
-1.579559,3.201019,8.861115,-0.077271,0.283386,0.797531,-0.853,-38.4949,-25.1801,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,315513,2021-06-14 12:05:52:015
-1.435913,6.423615,7.759781,0.196762,0.714462,0.279099,-9.0317,-38.2767,-20.0623,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,316013,2021-06-14 12:05:52:515
-0.741592,5.978287,7.520371,0.203064,-0.362427,-0.469162,-12.1979,-39.9704,-17.2928,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,316512,2021-06-14 12:05:53:014
-0.368103,3.239319,9.775711,0.504364,-1.448288,-1.775894,15.2405,-40.1352,-19.5694,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,317012,2021-06-14 12:05:53:514
-1.220444,4.067719,8.291306,0.023041,-0.3927,-1.452667,31.3309,-19.3924,-31.868,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,317512,2021-06-14 12:05:54:014
-3.217193,4.484314,8.971252,-0.369598,-0.325058,-1.428436,30.2734,-1.5854,-40.5945,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,318014,2021-06-14 12:05:54:516
-1.550842,3.239319,7.098984,-0.222687,0.179794,-0.287445,22.6196,9.9457,-46.8903,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,318513,2021-06-14 12:05:55:015
-1.191711,3.689438,9.531494,-0.195343,0.212906,0.53122,24.9939,16.9312,-43.5928,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,319012,2021-06-14 12:05:55:514
-2.182907,3.157913,9.301651,0.328232,0.147736,0.513275,31.0638,5.8777,-43.2205,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,319513,2021-06-14 12:05:56:015
-0.765533,3.306366,12.3806,0.092896,-0.414551,0.335831,33.7021,0.3494,-42.3447,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,320012,2021-06-14 12:05:56:514
0.220871,4.393326,9.94809,-0.452698,0.114899,0.269424,33.1757,-7.3547,-45.2011,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,320513,2021-06-14 12:05:57:015
-1.842926,3.550568,9.201096,-0.313675,0.723419,0.837387,35.289,-20.1035,-38.1485,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,321012,2021-06-14 12:05:57:514
0.67099,1.975189,4.958573,0.669663,-0.392075,-0.32251,29.4846,-25.1739,-39.3265,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,321513,2021-06-14 12:05:58:015
-0.995377,4.829071,11.657547,0.06192,0.246368,-0.349228,31.5949,-17.4667,-42.7765,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,322012,2021-06-14 12:05:58:514
-1.086365,4.292771,9.809219,0.063873,0.050446,0.645462,34.761,-19.6243,-36.2946,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,322513,2021-06-14 12:05:59:015
-0.123886,2.363037,5.049546,0.483948,-0.115646,-0.202667,34.761,-15.2924,-37.0178,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,323013,2021-06-14 12:05:59:515
-1.172546,4.58487,11.078156,0.175461,0.151382,-0.423004,35.5499,-3.978,-40.7928,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,323513,2021-06-14 12:06:00:015
-0.808639,4.508255,8.985611,-0.016647,0.088974,0.164322,34.758,-1.5732,-38.295,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,324012,2021-06-14 12:06:00:514
0.235245,2.458817,6.064698,0.243378,-0.139175,-0.258682,34.23,0.5905,-39.7614,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,324512,2021-06-14 12:06:01:014
-1.924332,3.938431,10.565796,0.109055,-0.046585,0.077499,35.8139,0.5951,-36.4471,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,325013,2021-06-14 12:06:01:515
-1.057632,4.206574,9.067017,-0.122986,0.426758,0.837738,36.3434,-18.898,-32.5958,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,325512,2021-06-14 12:06:02:014
-0.186142,2.990326,6.275376,-0.036972,-0.019775,-0.310699,29.2206,-24.2126,-37.5076,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,326013,2021-06-14 12:06:02:515
-0.717651,2.712601,11.724579,-0.018066,0.449921,0.131561,24.472,-23.0225,-39.0411,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,326513,2021-06-14 12:06:03:015
-0.411194,4.82428,8.36792,0.172089,0.035263,0.619095,14.183,-27.623,-36.5234,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,327013,2021-06-14 12:06:03:515
0.091583,4.675843,7.697541,-0.082962,0.945892,0.68692,10.7529,-24.263,-37.1765,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,327513,2021-06-14 12:06:04:015
-0.818207,5.169052,8.789291,0.066269,0.705322,1.011475,11.5463,-36.7767,-25.3296,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,328013,2021-06-14 12:06:04:515
-1.847717,4.163483,8.420593,-0.333466,0.6138,1.168869,-17.4744,-37.0972,-17.1738,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,328514,2021-06-14 12:06:05:016
-0.69371,3.445221,12.040619,-0.260681,-0.266022,0.398682,-24.8642,-24.8428,-27.0889,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,329014,2021-06-14 12:06:05:516
-0.909195,4.546555,8.085404,-0.110291,0.31073,0.455933,-29.8767,-19.0811,-31.4575,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,329513,2021-06-14 12:06:06:015
-1.689697,3.172287,7.778946,-0.009903,0.356003,0.679993,-28.5583,-12.8204,-39.8666,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,330012,2021-06-14 12:06:06:514
-1.627457,5.322281,9.426147,0.18895,-0.309525,-0.041107,-29.3518,-8.7311,-38.1561,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,330512,2021-06-14 12:06:07:014
-1.531677,4.78598,8.262573,0.287048,-0.604782,-0.844131,-30.4047,-20.5261,-33.8394,26.881195,88.8045,125.5212,NaN,0.0,25.728,,20 / 31,331013,2021-06-14 12:06:07:515
-3.135803,3.009476,8.07103,-0.089172,0.261719,-0.105026,-26.1826,-26.7715,-35.6049,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,331513,2021-06-14 12:06:08:015
-2.977783,4.853012,8.478043,-0.195251,0.130341,0.246613,-26.1826,-22.4396,-40.8844,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,332098,2021-06-14 12:06:08:600
-0.976227,3.26326,6.64888,0.180084,-0.191284,-0.123123,-28.8208,-24.3729,-39.5035,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,332598,2021-06-14 12:06:09:100
-1.196487,5.791535,8.128495,-0.144302,-0.053604,-0.052109,-29.0848,-25.8179,-38.8016,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,333098,2021-06-14 12:06:09:600
-2.90596,4.393326,6.849991,0.099289,0.27832,0.322693,-23.8083,-24.8398,-46.6507,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 31,333598,2021-06-14 12:06:10:100
-0.186142,3.483536,11.916122,-0.223663,-0.176285,0.114258,-27.2385,-18.8324,-45.2148,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 31,334098,2021-06-14 12:06:10:600
-0.727234,4.781189,8.870697,-0.352112,-0.198822,-0.392105,-28.0304,-19.7983,-42.1539,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,334597,2021-06-14 12:06:11:099
-2.297821,2.693451,7.261795,0.02713,0.44725,-0.080078,-25.1282,-21.7148,-43.8583,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,335097,2021-06-14 12:06:11:599
-1.325775,5.207352,10.900986,-0.057571,-0.017914,0.483185,-24.3378,-14.2517,-48.0041,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,335598,2021-06-14 12:06:12:100
-0.85173,4.053345,6.572266,0.460236,-0.534927,-0.720825,-24.6002,-21.9543,-41.7023,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,336097,2021-06-14 12:06:12:599
-1.052841,5.647888,8.779724,0.344925,0.053558,-0.43161,-18.7942,-33.49,-37.7518,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,336598,2021-06-14 12:06:13:100
-1.665756,5.097229,8.056671,-0.140396,-0.638245,-0.730865,-9.8221,-41.6489,-32.2937,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,337098,2021-06-14 12:06:13:600
-0.928345,5.939987,8.583389,0.299469,-0.703323,-0.937164,4.9515,-44.014,-28.8162,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,337598,2021-06-14 12:06:14:100
-1.924332,5.341431,7.884293,-0.190018,-0.297272,-0.807831,19.1986,-40.6052,-31.9641,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,338107,2021-06-14 12:06:14:609
-1.483795,4.623169,7.711899,0.290955,-0.80159,0.148605,26.0574,-40.3458,-30.8105,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,338598,2021-06-14 12:06:15:100
-0.425568,3.603241,9.383057,-0.053223,-0.469666,-1.097046,35.2905,-30.4535,-36.9263,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 31,339097,2021-06-14 12:06:15:599
-2.74794,4.762039,9.339966,0.247635,0.566299,0.517624,39.2471,-23.2224,-41.4932,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,339597,2021-06-14 12:06:16:099
-3.41832,4.575287,7.213913,-0.201996,0.65036,0.025833,31.3355,-42.7383,-26.4526,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,340098,2021-06-14 12:06:16:600
-4.739914,5.154679,6.624939,0.012299,0.173218,0.382431,28.1693,-46.3562,-18.3014,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,340598,2021-06-14 12:06:17:100
-2.345718,3.91449,9.799652,0.439209,0.197357,0.494553,16.0324,-43.9835,-44.1025,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,341098,2021-06-14 12:06:17:600
-1.493378,4.771607,8.185959,0.039734,-0.109436,0.39006,4.425,-48.8296,-32.1548,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,341598,2021-06-14 12:06:18:100
-0.995377,4.991883,8.003998,0.469116,0.062073,-0.091354,4.1611,-50.0336,-27.9495,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,342097,2021-06-14 12:06:18:599
-3.590698,7.074829,5.695984,0.466278,0.591156,0.734406,4.1611,-49.5514,-23.4741,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,342597,2021-06-14 12:06:19:099
-1.751953,5.585633,6.940964,-1.008942,-1.357132,-0.569916,-2.1698,-50.0504,-16.9006,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,343097,2021-06-14 12:06:19:599
-2.738357,4.929627,7.573044,0.504181,-0.560211,-0.416428,8.9096,-45.2072,-28.4332,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,343597,2021-06-14 12:06:20:099
-1.455063,1.740555,7.903443,0.346436,0.215302,0.567261,5.7434,-46.9009,-28.7033,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 31,344098,2021-06-14 12:06:20:600
-1.177338,3.962372,9.560226,0.223129,-0.450409,0.363968,-7.4478,-48.14,-32.3151,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,344598,2021-06-14 12:06:21:100
-1.407181,4.225739,6.735062,0.077728,0.501846,0.660996,-13.5147,-50.0824,-26.9745,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,345098,2021-06-14 12:06:21:600
-1.536468,2.717392,8.157227,-0.152557,-0.075073,1.34259,-39.3723,-34.9915,-28.9383,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,345598,2021-06-14 12:06:22:100
-1.220444,4.958359,9.809219,-0.07373,-0.079254,-0.073502,-35.4172,-22.4655,-35.9085,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,346098,2021-06-14 12:06:22:600
0.3741,4.953568,8.454102,0.021973,0.263855,0.51088,-36.2091,-19.339,-34.0378,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,346598,2021-06-14 12:06:23:100
-1.253952,4.225739,7.89386,-0.101242,0.241837,0.808441,-33.3069,-16.4429,-39.0778,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,347098,2021-06-14 12:06:23:600
0.340576,4.503464,9.004776,-0.190018,-0.184982,-0.032578,-33.3084,-11.1481,-38.4415,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,347598,2021-06-14 12:06:24:100
-1.689697,5.815476,8.382279,0.026855,0.437317,0.534149,-32.7805,-10.4248,-41.0019,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,348098,2021-06-14 12:06:24:600
-0.181351,3.91449,7.237854,-0.182739,0.853394,1.12323,-26.1871,2.1088,-47.5128,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,348600,2021-06-14 12:06:25:102
-0.530899,3.890549,7.884293,0.287842,-0.263458,-0.122772,-30.9372,8.1116,-44.281,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,349098,2021-06-14 12:06:25:600
-0.736801,4.474732,9.47403,0.238571,0.472122,1.221863,-14.3173,19.7098,-54.4556,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,349598,2021-06-14 12:06:26:100
-0.234024,3.75647,8.631271,-0.010162,0.537186,0.774719,9.1644,10.8704,-57.4921,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,350098,2021-06-14 12:06:26:600
-0.133469,4.216156,8.72226,0.42952,-0.219421,0.088242,11.2747,12.561,-56.3934,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,350598,2021-06-14 12:06:27:100
-1.134247,5.959137,9.497971,0.159042,0.008377,-0.144531,9.9564,13.2797,-55.7312,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,351099,2021-06-14 12:06:27:601
-1.340149,3.435639,8.846756,-0.573685,-0.118042,-0.171783,11.5387,17.3752,-52.5955,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 32,351598,2021-06-14 12:06:28:100
0.948715,2.789215,8.099762,0.049759,-0.377884,0.236221,-3.7643,24.5529,-51.9043,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 32,352098,2021-06-14 12:06:28:600
3.031662,-2.15242,12.859436,-1.18222,-1.277405,-0.117538,-4.2938,32.2525,-40.1184,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,352598,2021-06-14 12:06:29:100
2.567185,-4.857864,10.64241,0.175278,0.133621,-0.223801,-7.46,38.9832,-27.1118,26.881195,88.8045,125.5212,NaN,0.0,25.728,,19 / 31,353098,2021-06-14 12:06:29:600
-0.981018,-0.332825,6.457337,0.741821,2.05838,-1.126343,-16.6931,33.1818,-34.8419,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,353597,2021-06-14 12:06:30:099
-1.933914,0.576965,8.147644,0.439301,0.498123,-0.397354,-15.1093,25.2441,-43.8736,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,354098,2021-06-14 12:06:30:600
-1.373672,1.256928,12.284821,0.313065,-1.867645,-0.940369,-31.9931,15.5701,-35.0769,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,354597,2021-06-14 12:06:31:099
1.633453,1.098908,9.723038,0.031021,0.209702,0.584839,-32.785,16.5298,-35.8826,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,355098,2021-06-14 12:06:31:600
-1.498169,1.668732,5.925827,-0.37262,0.66066,0.947815,-17.4835,25.4776,-45.3384,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,355598,2021-06-14 12:06:32:100
-0.71286,0.179535,-0.126709,6.320267,10.181549,-3.229889,-22.7631,38.4598,-11.9736,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 31,356099,2021-06-14 12:06:32:601
-0.11911,-0.261002,9.665573,9.31E-4,2.9E-4,6.26E-4,-19.8593,29.0817,-39.267,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,356597,2021-06-14 12:06:33:099
-0.095169,-0.289734,9.655991,5.8E-4,7.32E-4,7.93E-4,-19.5953,28.8406,-37.1551,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,357098,2021-06-14 12:06:33:600
-0.11911,-0.27536,9.636841,9.46E-4,5.49E-4,7.02E-4,-19.3314,30.2856,-37.8571,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,357597,2021-06-14 12:06:34:099
-0.109528,-0.270584,9.675156,1.37E-4,0.001175,7.93E-4,-19.3314,28.6011,-36.5631,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,358097,2021-06-14 12:06:34:599
-0.147827,-0.265793,9.670364,5.8E-4,1.98E-4,0.001236,-19.8593,29.0817,-38.2538,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,358598,2021-06-14 12:06:35:100
-0.123886,-0.251419,9.675156,5.8E-4,1.07E-4,4.43E-4,-19.8593,29.0817,-36.2289,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,359097,2021-06-14 12:06:35:599
-0.123886,-0.265793,9.665573,7.63E-4,7.32E-4,8.85E-4,-19.3314,29.3228,-37.6953,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,359597,2021-06-14 12:06:36:099
-0.109528,-0.280151,9.651199,9.31E-4,-1.53E-4,7.93E-4,-19.5953,29.5639,-39.3005,26.881195,88.8045,125.5212,NaN,0.0,25.728,,18 / 32,360098,2021-06-14 12:06:36:600
-0.133469,-0.251419,9.684723,9.46E-4,7.32E-4,5.34E-4,-19.0674,29.0833,-36.0916,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,360598,2021-06-14 12:06:37:100
-0.109528,-0.294525,9.665573,7.63E-4,1.98E-4,0.001419,-20.1233,29.3213,-35.8078,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,361097,2021-06-14 12:06:37:599
-0.099945,-0.280151,9.665573,2.29E-4,4.73E-4,0.001236,-19.5953,30.2856,-38.4079,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,361597,2021-06-14 12:06:38:099
-0.104736,-0.280151,9.655991,8.54E-4,5.49E-4,5.34E-4,-18.8034,29.8065,-36.6714,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,362098,2021-06-14 12:06:38:600
-0.128677,-0.27536,9.651199,5.8E-4,0.001083,6.26E-4,-19.5953,29.8035,-38.3286,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,362598,2021-06-14 12:06:39:100
-0.123886,-0.25621,9.665573,6.71E-4,9.16E-4,9.77E-4,-18.5394,29.0848,-37.5183,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,363098,2021-06-14 12:06:39:600
-0.133469,-0.284943,9.679932,0.001556,2.9E-4,0.001236,-19.3314,28.8422,-37.616,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 31,363598,2021-06-14 12:06:40:100
-0.109528,-0.241852,9.679932,0.001022,0.001617,7.02E-4,-18.8034,29.5654,-38.6566,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 31,364098,2021-06-14 12:06:40:600
-0.166992,-0.251419,9.406998,4.12E-4,0.001007,0.00116,-19.3314,29.5639,-36.7233,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 32,364599,2021-06-14 12:06:41:101
-0.128677,-0.251419,9.684723,0.001328,0.002213,-1.22E-4,-19.0674,29.5654,-37.6907,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 32,365098,2021-06-14 12:06:41:600
-0.114319,-0.265793,9.670364,0.0,1.68E-4,-1.22E-4,-18.8034,29.5654,-38.15,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 32,365599,2021-06-14 12:06:42:101
-0.574005,-0.476486,9.732605,0.051834,0.182144,0.01152,-19.0674,28.1204,-35.4233,26.881195,88.8045,125.5212,NaN,0.0,25.728,,8 / 32,366098,2021-06-14 12:06:42:600
2.337341,-1.151642,11.116455,1.411743,0.944885,0.078003,-14.3188,31.0226,-38.118,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,366598,2021-06-14 12:06:43:100
-0.047272,4.355026,6.49086,0.196976,0.681671,0.256439,10.4828,16.8915,-51.1795,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,367097,2021-06-14 12:06:43:599
-1.804626,4.149124,9.08139,0.136353,-1.036072,-0.609711,0.7217,11.8103,-55.0705,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,367597,2021-06-14 12:06:44:099
1.91597,5.815476,7.209122,0.263733,0.5858,0.337402,13.1226,10.1593,-56.6833,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,368098,2021-06-14 12:06:44:600
0.259186,1.103699,15.761215,-0.63855,-1.002243,-0.505234,10.2188,20.2591,-50.7751,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,368597,2021-06-14 12:06:45:099
3.778656,-4.177917,10.096527,-0.585449,-0.630829,-0.724319,-2.7115,38.9969,-32.3608,26.881195,88.8045,125.5212,NaN,0.0,25.728,,14 / 32,369098,2021-06-14 12:06:45:600
5.488114,-2.999969,6.045532,-0.511871,-1.005005,-0.547134,-12.2101,38.7299,-23.3414,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,369598,2021-06-14 12:06:46:100
-1.091156,-0.605774,9.531494,-0.183044,0.269775,-0.035095,-9.5703,33.6823,-37.7335,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,370098,2021-06-14 12:06:46:600
-1.153397,-0.600983,9.63205,2.75E-4,-2.75E-4,-3.1E-5,-9.5703,34.1644,-37.8143,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,370598,2021-06-14 12:06:47:100
-1.148605,-0.605774,9.646423,0.0,-1.83E-4,-3.81E-4,-9.8343,32.9605,-37.6587,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,371098,2021-06-14 12:06:47:600
-1.129456,-0.596191,9.660782,-5.34E-4,6.1E-4,-7.32E-4,-9.5703,33.9233,-37.2681,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,371598,2021-06-14 12:06:48:100
-1.110306,-0.596191,9.660782,-4.43E-4,-2.75E-4,-3.1E-5,-9.8343,33.6823,-39.299,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,372098,2021-06-14 12:06:48:600
-1.158188,-0.586609,9.665573,-7.02E-4,-2.75E-4,1.53E-4,-9.5703,32.7194,-36.5601,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,372598,2021-06-14 12:06:49:100
-1.143829,-0.586609,9.679932,-6.26E-4,-1.5E-5,1.53E-4,-9.5703,33.6823,-36.7203,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,373098,2021-06-14 12:06:49:600
-1.148605,-0.600983,9.679932,0.0,-1.07E-4,-6.56E-4,-9.3063,32.7209,-36.5143,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,373598,2021-06-14 12:06:50:100
-1.153397,-0.567459,9.660782,-1.68E-4,6.1E-4,-2.9E-4,-9.3063,33.6838,-38.1943,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,374098,2021-06-14 12:06:50:600
-1.129456,-0.586609,9.675156,0.0,1.68E-4,6.1E-5,-9.8343,32.9605,-37.6587,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,374598,2021-06-14 12:06:51:100
-1.139038,-0.600983,9.675156,0.0,-3.66E-4,-1.98E-4,-10.0983,32.959,-39.2242,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,375098,2021-06-14 12:06:51:600
-1.158188,-0.5914,9.651199,-3.51E-4,-9.92E-4,-1.98E-4,-9.8343,32.7194,-38.6307,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,375598,2021-06-14 12:06:52:100
-1.158188,-0.586609,9.655991,9.2E-5,8.85E-4,1.53E-4,-10.0983,32.4783,-37.6251,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 31,376098,2021-06-14 12:06:52:600
